CustomerKey,CustomerID,FirstName,LastName,Email,Gender,Birth,AddressKey,IsActive,CreateDate,LanguageKey,PreferredCategoryKey,DeviceType,RegistrationSource
7102,e465da08-8532-444d-b3e4-5c425aa1a8bb,Liam,Pereira,liam.pereira8853@example.com,male,1992-06-02,7602,1,2013-05-13,217,275,smart_tv,mobile_app
7103,98e2f37c-079b-4ba6-8dd8-5a10a7ead0e5,Jessica,Davis,jessica.davis3123@example.com,female,1995-01-17,7603,1,2016-06-26,210,294,smart_tv,mobile_app
7104,842f542f-df93-43d6-b43a-5c217ab4f6a4,Alice,Brown,alice.brown7148@example.com,female,1988-06-23,7604,1,2021-02-15,210,272,mobile,smart_tv
7105,946b8f15-6149-4e5a-9641-b67e121ea735,Jessica,Miller,jessica.miller7267@example.com,female,1995-11-17,7605,1,2024-02-10,210,304,smart_tv,smart_tv
7106,abf6791c-394f-4cc3-a5c2-a335f439daf0,David,Moreau,david.moreau6162@example.com,male,1999-02-07,7606,0,2024-11-13,212,276,tablet,partner
7107,9be975b9-16dc-4793-b891-ef6418f619cd,Ana,Johnson,ana.johnson1307@example.com,female,1978-02-07,7607,1,2012-11-04,210,303,mobile,mobile_app
7108,c8c70c40-4e2e-4953-a936-34c1e1d7225d,Ryan,Clark,ryan.clark508@example.com,male,1992-03-21,7608,1,2011-04-11,210,300,mobile,mobile_app
7109,69c7d9a6-e9ba-44ff-9cc7-b05311e8db84,Emma,Tremblay,emma.tremblay1361@example.com,female,1992-02-03,7609,1,2018-03-11,210,281,smart_tv,web
7110,da512981-7fae-467f-aa43-95d5f5300d8c,Anna,Gagnon,anna.gagnon815@example.com,female,2005-09-05,7610,0,2025-05-09,210,304,mobile,smart_tv
7111,308bed65-5893-4e80-8ccf-86314744cec2,Lisa,Martin,lisa.martin9283@example.com,female,1987-08-10,7611,1,2012-03-03,212,295,desktop,mobile_app
7112,67089e72-983a-4ae2-9f30-bc7189305724,Lisa,Brown,lisa.brown1096@example.com,female,1999-01-19,7612,1,2018-11-11,210,291,mobile,mobile_app
7113,7bfad971-f5b2-4f3b-8822-13b54435a4b3,Oliver,Dubois,oliver.dubois2501@example.com,male,1988-08-25,7613,1,2026-05-30,212,287,mobile,partner
7114,0eef64d9-8dd0-4e6d-a76d-1aa87f8bef23,Ryan,Pereira,ryan.pereira1295@example.com,male,2005-01-25,7614,1,2023-06-14,217,297,mobile,smart_tv
7115,b10c003c-e11a-45a7-ac0c-d91209338d18,Logan,Clark,logan.clark1584@example.com,male,1997-03-03,7615,1,2026-05-30,210,268,mobile,web
7116,b5a07fc4-78a1-472d-b8be-a43c969ee8bd,Olivia,Rodríguez,olivia.rodríguez7177@example.com,female,1984-03-06,7616,1,2011-05-19,211,301,smart_tv,mobile_app
7117,f049352a-029d-4baf-a12c-d2f8f54619c8,Sarah,Dubois,sarah.dubois6035@example.com,female,1986-05-23,7617,1,2013-09-05,212,299,smart_tv,smart_tv
7118,a6eac43d-9486-402f-a7c0-3afb5e99bc44,Carlos,Moore,carlos.moore7084@example.com,male,2008-03-24,7618,1,2026-04-06,210,299,tablet,mobile_app
7119,ec63e71e-28c9-466c-ae7b-06875ecd61d9,Kevin,Smith,kevin.smith5695@example.com,male,1978-03-28,7619,1,2015-03-24,210,291,mobile,mobile_app
7120,c72e755d-0b15-4ee3-bfbe-f86b15ef8fcf,Katie,Santos,katie.santos390@example.com,female,1973-01-05,7620,1,2010-02-27,217,291,tablet,partner
7121,b6720193-d954-4f53-bd16-ed4773f997fb,Michael,Schmidt,michael.schmidt2075@example.com,male,1993-07-09,7621,1,2014-05-30,210,300,desktop,web
7122,efd1816e-e1d1-4230-aec2-0220f19ead6e,Anna,Simon,anna.simon6314@example.com,female,1984-06-07,7622,1,2011-09-14,212,303,mobile,web
7123,e1103d77-74fb-4da4-a34d-fd1b98450b3e,Juan,Bouchard,juan.bouchard2218@example.com,male,1996-08-25,7623,1,2016-08-10,210,270,desktop,mobile_app
7124,97e1457d-1d20-48cf-806a-671c3e6ab7dd,Mason,Johnson,mason.johnson3350@example.com,male,1998-02-26,7624,1,2016-07-10,210,284,mobile,smart_tv
7125,ebc2f3f7-044a-4a3f-aa9a-43e0ebfc18bd,Eric,Williams,eric.williams2706@example.com,male,1992-03-05,7625,1,2015-05-17,210,295,desktop,mobile_app
7126,7c06fecb-41a0-4111-b442-3ed1a90da408,Olivia,Williams,olivia.williams6313@example.com,female,1991-07-19,7626,0,2010-07-21,210,305,smart_tv,web
7127,121594e9-f7d8-450a-9076-f2f711620210,Pierre,Miller,pierre.miller9286@example.com,male,2004-05-27,7627,1,2026-05-30,210,276,mobile,smart_tv
7128,7e9b2d19-aa5f-4e7e-a03b-bf4838d860ce,Lucas,Lima,lucas.lima8246@example.com,male,1995-06-24,7628,1,2014-06-17,217,281,mobile,web
7129,e568c803-0be7-4520-b88b-324d008eddfe,Riley,Smith,riley.smith9833@example.com,other,1978-09-17,7629,1,2010-07-12,210,280,smart_tv,mobile_app
7130,ee2dee0c-a781-4fc9-bb4c-276e4c7ec2a1,Noah,Walker,noah.walker5910@example.com,male,1999-11-13,7630,1,2017-11-17,210,278,mobile,web
7131,1b9324e9-4a74-47de-bc66-9863abfd10cc,Hans,Brown,hans.brown5327@example.com,male,1993-02-10,7631,1,2012-09-16,210,295,mobile,mobile_app
7132,99414b47-1d57-4cc9-acd9-5fbe1637551d,Carlos,Ferreira,carlos.ferreira6972@example.com,male,1983-01-11,7632,0,2015-11-24,217,284,mobile,smart_tv
7133,124c94dc-04b8-47ed-8e29-a9347187dbbc,Michael,Wilson,michael.wilson7561@example.com,male,1985-12-29,7633,1,2017-12-15,210,269,smart_tv,smart_tv
7134,9b49719c-f98d-4805-8a3e-12316dd107de,Anna,Brown,anna.brown7079@example.com,female,2007-01-11,7634,1,2026-04-06,210,268,mobile,web
7135,ef7f7b1d-7cd8-4e54-ab65-6eb58a40bcee,Oliver,Martin,oliver.martin3044@example.com,male,1996-05-21,7635,1,2018-03-10,212,299,smart_tv,web
7136,be19565c-f142-4675-be67-0017ddf0c64e,Noah,Wilson,noah.wilson4167@example.com,male,1991-12-14,7636,1,2012-10-06,210,271,smart_tv,mobile_app
7137,36981ac4-2a22-4e1a-8994-d22eea7f77d8,David,Johnson,david.johnson9716@example.com,male,2002-01-04,7637,1,2024-07-15,210,305,mobile,partner
7138,77c0e635-152d-4de7-a943-5f07aee70fa0,Isabella,Bouchard,isabella.bouchard6987@example.com,female,1991-05-08,7638,1,2026-04-30,210,283,smart_tv,mobile_app
7139,11825a63-c592-44f9-9b9e-9f3f4151c2c9,Ryan,Moreau,ryan.moreau438@example.com,male,2001-08-26,7639,1,2020-11-25,212,301,smart_tv,mobile_app
7140,563a6001-7127-467f-a224-df4cafbb46c2,Isabella,Fischer,isabella.fischer2336@example.com,female,1993-11-26,7640,1,2013-02-16,210,276,tablet,mobile_app
7141,9ee24d5d-7a5e-40af-a54b-abcc94d19bf9,Emma,Silva,emma.silva6174@example.com,female,1993-05-03,7641,1,2013-02-03,217,278,mobile,web
7142,4cbc355d-2265-4963-9d84-6f07638379fc,Gabriel,Taylor,gabriel.taylor3437@example.com,male,1989-10-03,7642,1,2017-08-24,210,268,smart_tv,mobile_app
7143,91271824-f5a5-465e-9e07-769b3d34e80d,Michael,Michel,michael.michel7703@example.com,male,1996-10-16,7643,1,2014-11-26,212,287,smart_tv,web
7144,a7ab7362-b05f-4895-bc94-6416a34c1198,Olivia,Williams,olivia.williams1344@example.com,female,1975-06-23,7644,1,2010-02-28,210,291,smart_tv,web
7145,90e484c8-3679-4128-be60-5fd2637bc0da,Carlos,Laurent,carlos.laurent4182@example.com,male,1997-12-27,7645,1,2016-02-23,212,268,tablet,web
7146,333ae033-7d42-4205-b6ed-aa76c504ef6d,Ana,Moore,ana.moore5536@example.com,female,1996-09-10,7646,1,2021-02-02,210,295,smart_tv,mobile_app
7147,821630ba-5e9a-4c4b-a28b-81e75cdca5c2,Hans,Walker,hans.walker7328@example.com,male,1986-06-15,7647,1,2011-07-02,210,297,mobile,mobile_app
7148,9ecce672-5960-4efe-8f36-c47e245ecc65,Julie,Wilson,julie.wilson5803@example.com,female,2003-01-10,7648,1,2023-07-09,210,291,smart_tv,mobile_app
7149,e9836a4c-c1dc-4c76-abfb-a4f622349e58,Isabella,Martin,isabella.martin7390@example.com,female,1979-07-05,7649,1,2025-02-02,210,271,tablet,mobile_app
7150,833f6a52-05d8-4bb2-a640-746a7aea6e17,Marie,Gagnon,marie.gagnon3095@example.com,female,1990-01-05,7650,1,2013-04-05,210,298,mobile,web
7151,e84c0116-4ca9-437f-b3cc-0e5614143083,Matteo,Miller,matteo.miller5288@example.com,male,1977-05-17,7651,1,2021-08-20,210,272,desktop,mobile_app
7152,dea120b7-513b-428b-b328-cceb4f12a836,Lucas,Martin,lucas.martin8105@example.com,male,1973-10-13,7652,1,2021-11-02,210,281,desktop,smart_tv
7153,90c974a1-5967-4074-86a0-37704a00b954,Sarah,Martínez,sarah.martínez2394@example.com,female,1996-05-24,7653,1,2020-10-25,211,297,smart_tv,web
7154,596f9b84-6f63-446a-ab44-c20ee516d58d,Lucas,Davis,lucas.davis3571@example.com,male,1991-08-15,7654,0,2011-08-25,210,272,desktop,smart_tv
7155,3f1b172c-f433-4f32-acb3-c46b92535613,Julie,Gagnon,julie.gagnon5323@example.com,female,1996-09-11,7655,0,2020-08-07,210,287,desktop,mobile_app
7156,0bc2f01f-1d4a-4cc7-8422-84eab9e6cbb9,Camille,Silva,camille.silva7622@example.com,female,1975-08-02,7656,1,2010-12-22,217,305,smart_tv,mobile_app
7157,2c8cfc25-9dfa-409e-a6b7-cdd8efa732cc,Liam,Brown,liam.brown5527@example.com,male,1997-07-12,7657,1,2023-02-27,210,282,smart_tv,partner
7158,34fb3a5f-669c-4b73-b9f1-d74a590abd85,Hannah,Thomas,hannah.thomas4365@example.com,female,1987-06-06,7658,1,2017-06-30,210,302,tablet,web
7159,07fb3651-ed05-41fe-83f4-49edb132e90b,Sarah,Bouchard,sarah.bouchard3048@example.com,female,1996-07-19,7659,1,2024-12-16,210,301,desktop,smart_tv
7160,16b1dc23-6aa9-4989-a942-72f237e4f3df,James,Carvalho,james.carvalho8050@example.com,male,1988-04-07,7660,1,2017-09-05,217,269,desktop,mobile_app
7161,de16a830-d269-4eab-a7f3-f689fb7e6f25,Sofia,Moore,sofia.moore9290@example.com,female,1991-04-23,7661,1,2012-01-12,210,304,smart_tv,mobile_app
7162,d165d388-f208-48c1-a36c-df7ceb43b74d,Jessica,Brown,jessica.brown5472@example.com,female,1993-05-13,7662,1,2015-10-01,210,271,mobile,mobile_app
7163,8b319f9e-ee46-46ce-8579-c5de886d2659,Liam,Thomas,liam.thomas6722@example.com,male,2003-09-18,7663,1,2023-10-09,212,303,tablet,mobile_app
7164,a17f8e8f-51a9-4e74-b907-e046b024e4d5,Anna,Taylor,anna.taylor2833@example.com,female,1987-10-19,7664,1,2010-07-28,210,293,mobile,mobile_app
7165,ccc20ff6-3ec7-4fee-b3ca-7675469dafa1,Kevin,Côté,kevin.côté9507@example.com,male,1998-09-20,7665,1,2023-10-19,210,271,tablet,mobile_app
7166,19385c83-709b-454c-af0d-433266dc29a4,Emma,Miller,emma.miller6140@example.com,female,1988-06-29,7666,0,2026-05-30,210,304,mobile,web
7167,30901668-ff1a-4758-acb0-040456039efd,Oliver,Taylor,oliver.taylor9896@example.com,male,1991-10-11,7667,1,2013-12-21,210,293,desktop,mobile_app
7168,aa3b4efe-38f4-419b-979b-c7d0129fc9d8,Emma,Roy,emma.roy6713@example.com,female,1992-09-19,7668,1,2022-08-09,210,269,smart_tv,mobile_app
7169,678a3d19-17ce-468a-869c-eacee445ebcb,Lisa,Wilson,lisa.wilson3685@example.com,female,1989-04-20,7669,1,2011-11-07,210,272,desktop,mobile_app
7170,b078656d-7280-437e-89b0-60156d42d70e,Amy,Lewis,amy.lewis5781@example.com,female,1980-01-27,7670,1,2013-09-07,210,280,desktop,smart_tv
7171,1e3a1837-f246-456f-833b-637a7158483f,David,Smith,david.smith908@example.com,male,2004-01-02,7671,1,2023-11-20,210,299,desktop,web
7172,6355f929-881e-40a6-916e-fed36f7f6b77,Kevin,Silva,kevin.silva248@example.com,male,1990-10-03,7672,0,2011-06-13,217,295,smart_tv,smart_tv
7173,66a6b307-1827-4a19-9d24-3f8759ddb201,Alice,Costa,alice.costa7498@example.com,female,1982-05-13,7673,1,2013-02-12,217,300,mobile,web
7174,cff8c299-2bcf-489e-acee-4d26f1caf0bf,Valentina,Thomas,valentina.thomas6482@example.com,female,1994-04-21,7674,0,2012-12-24,210,281,smart_tv,web
7175,bf0a804c-52c4-4ee1-b862-a0a4e109459d,Kevin,Smith,kevin.smith8197@example.com,male,1996-09-02,7675,1,2020-12-05,210,272,mobile,mobile_app
7176,991369bb-acb1-4978-91a3-1b29edebfedd,Emily,García,emily.garcía1891@example.com,female,1996-02-16,7676,1,2017-09-26,211,305,mobile,mobile_app
7177,c1fb6db4-f382-4f4a-9f0e-d3b8e21834b7,Thomas,Jones,thomas.jones3893@example.com,male,1979-12-08,7677,0,2026-05-30,210,297,smart_tv,smart_tv
7178,90fbf880-3ad5-4326-97f1-06ecceb77ae9,Juan,Taylor,juan.taylor3134@example.com,male,2001-11-16,7678,1,2023-08-11,210,294,smart_tv,web
7179,58229beb-8ff5-44d1-8670-44b663854f8f,Emma,Johnson,emma.johnson1622@example.com,female,1993-03-17,7679,1,2021-01-22,210,298,mobile,smart_tv
7180,7917c12e-4c85-4d7e-9643-35143f835b83,Logan,Lee,logan.lee6540@example.com,male,1990-12-16,7680,1,2011-06-22,210,293,mobile,web
7181,32833e7e-0dab-431c-8028-856aec083a47,Nathan,Martin,nathan.martin8816@example.com,male,1997-03-29,7681,1,2016-09-09,212,300,smart_tv,web
7182,c17ea7aa-1d34-4024-a09b-79231957bb62,Anna,Schmidt,anna.schmidt9794@example.com,female,1982-07-20,7682,1,2025-11-25,210,293,desktop,partner
7183,dadd64e6-6c21-4a12-adef-510ba9baf755,Jessica,Johnson,jessica.johnson8025@example.com,female,1974-01-21,7683,0,2011-05-19,210,293,desktop,mobile_app
7184,bbffcc6d-9c97-4305-9253-b47087c003be,Alice,Davis,alice.davis3771@example.com,female,1989-11-22,7684,1,2013-11-18,210,290,tablet,web
7185,0870aee8-a1c9-454d-8a87-4b125fd41dcc,Mia,Thomas,mia.thomas9208@example.com,female,1999-10-04,7685,1,2022-10-24,212,295,desktop,mobile_app
7186,ad9a0d5a-2035-41e9-a16b-830a39f95c2f,Jessica,Williams,jessica.williams368@example.com,female,1981-03-09,7686,1,2017-02-14,210,290,desktop,web
7187,ae5e7499-6698-4641-a1ca-a4388f45cf19,Charlotte,Miller,charlotte.miller2809@example.com,female,2004-11-19,7687,1,2023-11-06,210,297,smart_tv,mobile_app
7188,016acd19-8cb5-4d76-919b-51dcdc8d8625,Alice,Williams,alice.williams5800@example.com,female,1980-09-23,7688,1,2015-12-25,210,293,smart_tv,smart_tv
7189,6e3b49f1-441f-4288-8b77-b0a2322b8846,Blake,Jones,blake.jones7958@example.com,other,1977-08-05,7689,1,2016-03-09,210,276,desktop,smart_tv
7190,48c1b9dc-929a-4cf8-bf62-94fc8bd640e0,Ryan,Taylor,ryan.taylor9174@example.com,male,1997-12-31,7690,1,2020-12-11,210,275,smart_tv,web
7191,44c2929f-2ccc-4b33-ba36-d93b3b03509e,Anna,Taylor,anna.taylor8087@example.com,female,1990-06-17,7691,1,2011-12-28,210,305,smart_tv,smart_tv
7192,53153b34-3b1d-4a6a-8323-77b5dac65d49,Daniel,Thomas,daniel.thomas7794@example.com,male,2003-07-09,7692,1,2022-11-08,210,297,mobile,mobile_app
7193,a43439f1-aaf4-42d3-97a7-902ae22c358b,James,Santos,james.santos6799@example.com,male,2005-05-09,7693,1,2024-06-02,217,284,smart_tv,smart_tv
7194,24be1e0f-dd77-42bd-8461-805daa78e45e,Marie,Brown,marie.brown6088@example.com,female,1985-02-24,7694,0,2012-09-13,210,287,tablet,mobile_app
7195,3dc2da25-9f1c-4bfc-801a-c210d726ae02,Julie,Bernard,julie.bernard2601@example.com,female,1970-04-27,7695,1,2021-10-02,212,305,desktop,mobile_app
7196,6439c5f5-a46f-4ba8-85c9-117a2308943c,Connor,Martin,connor.martin9678@example.com,male,1983-02-03,7696,1,2016-02-22,212,272,smart_tv,smart_tv
7197,68b355a7-a1e2-4a4f-9cc1-d3d00ea8271b,Noah,Moore,noah.moore8691@example.com,male,2007-07-07,7697,0,2026-05-20,210,299,mobile,smart_tv
7198,c0e5c8e7-2625-4ff4-a9ec-9f4ff6040c5c,Julie,Becker,julie.becker8737@example.com,female,1989-01-29,7698,1,2014-12-23,210,275,smart_tv,web
7199,d742cfc3-ac62-433a-a4a9-e882abca8cba,Lisa,Johnson,lisa.johnson4283@example.com,female,2004-10-03,7699,1,2023-12-03,210,291,desktop,web
7200,a2074081-12f9-4c85-a212-4b72c856274c,Emily,Johnson,emily.johnson4864@example.com,female,1991-07-02,7700,0,2010-03-28,210,276,smart_tv,smart_tv
7201,a7a9f08b-a25e-4bda-95c1-a501e486ca75,Valentina,White,valentina.white3907@example.com,female,1992-01-30,7701,1,2012-03-30,210,269,desktop,mobile_app
7202,fd1031eb-fde5-4b62-a42e-241e88d4e3c2,Hans,Lima,hans.lima8851@example.com,male,1981-02-25,7702,1,2016-01-16,217,297,desktop,web
7203,327ed360-8d77-4233-8eb7-716d777fc20c,Julie,Weber,julie.weber3984@example.com,female,2003-12-05,7703,1,2022-03-06,210,276,smart_tv,mobile_app
7204,99b39a0c-b152-42f9-b7c3-7768d6172f12,Sarah,Costa,sarah.costa3170@example.com,female,1988-10-30,7704,1,2020-03-03,217,291,smart_tv,web
7205,1454381f-182c-4f2a-8996-8c37c0350188,Alice,Smith,alice.smith9948@example.com,female,1993-08-11,7705,1,2022-05-05,210,282,mobile,mobile_app
7206,21a2c156-e9a6-4cea-813c-a003db62ef64,Noah,Johnson,noah.johnson1728@example.com,male,1980-04-21,7706,1,2011-04-24,210,275,mobile,web
7207,608e78ab-f949-4f8c-ad74-5e8127ca7b31,Jessica,Martin,jessica.martin4427@example.com,female,1991-03-31,7707,1,2011-08-30,210,278,desktop,web
7208,a5fd5c8e-3011-4ec5-b35e-30e940e34340,James,Wilson,james.wilson2946@example.com,male,1984-04-02,7708,1,2010-04-17,210,284,mobile,partner
7209,06a7d0b0-f009-4210-a5c7-66f1b495ca1a,William,Miller,william.miller7689@example.com,male,1999-04-24,7709,1,2017-11-15,210,298,mobile,smart_tv
7210,a3fde09d-d9bb-45e2-86f6-061bdf158ad3,Claire,Taylor,claire.taylor8564@example.com,female,1997-04-30,7710,1,2021-03-19,210,294,smart_tv,mobile_app
7211,dd68c585-770e-4e37-a9c5-a28c894aff41,Kevin,Lima,kevin.lima328@example.com,male,1998-07-06,7711,1,2018-10-13,217,272,smart_tv,mobile_app
7212,e43f134f-0fdc-46ec-85e9-2d8dee14e001,Lucas,Wilson,lucas.wilson3541@example.com,male,2006-07-29,7712,0,2024-11-09,210,294,mobile,web
7213,e7161d92-6875-440a-ae05-7f7aa6c5eb27,Daniel,Santos,daniel.santos4914@example.com,male,1987-10-14,7713,1,2012-04-08,217,291,desktop,smart_tv
7214,0493d72d-7054-41b3-93ea-4a3281b8dc37,Laura,Wilson,laura.wilson1523@example.com,female,1986-09-20,7714,1,2015-02-26,210,275,smart_tv,smart_tv
7215,df282b6d-4b92-49e7-8519-9dd73edcd0a2,Amy,Lima,amy.lima7818@example.com,female,1999-06-11,7715,1,2020-03-15,217,296,tablet,partner
7216,7d7e561b-69b5-4b2b-93ee-7a91e3c648e0,Hannah,Taylor,hannah.taylor8521@example.com,female,1981-03-20,7716,1,2011-04-08,210,287,smart_tv,smart_tv
7217,c7e56a8c-222b-4e06-b457-989faf62fa14,Emily,Müller,emily.müller1682@example.com,female,1992-10-30,7717,1,2016-06-12,210,276,smart_tv,partner
7218,51538dc5-7180-4304-8089-bc38ae2376b2,Ethan,Williams,ethan.williams5514@example.com,male,1981-04-09,7718,1,2015-09-25,210,295,smart_tv,smart_tv
7219,4ae9c81d-2315-46b1-a5ff-13e45183d917,Marie,Santos,marie.santos2121@example.com,female,1995-03-11,7719,1,2017-11-06,217,304,desktop,smart_tv
7220,623474ad-6b7a-44d3-9f41-fba6ec23f018,Amelia,Wilson,amelia.wilson1705@example.com,female,1985-02-07,7720,1,2015-03-28,210,269,mobile,smart_tv
7221,4125de54-de5f-4178-bdae-d39c81966165,Olivia,Brown,olivia.brown9590@example.com,female,1984-06-19,7721,1,2013-03-12,210,290,mobile,mobile_app
7222,aeffa096-c98a-4967-980a-1a305343fac2,Katie,Lima,katie.lima1767@example.com,female,1992-03-15,7722,1,2010-08-29,217,304,desktop,mobile_app
7223,6ab5ee03-21d1-4a0d-82c0-1cf38a4270fe,Mason,Santos,mason.santos219@example.com,male,2001-01-26,7723,1,2019-10-18,217,276,smart_tv,partner
7224,52bdc929-52ce-44da-bb8b-e1d028b44313,Valentina,Wilson,valentina.wilson6766@example.com,female,2002-03-02,7724,1,2022-02-02,210,302,smart_tv,web
7225,f1045536-4023-4b2a-9b2e-5bdd886f92e5,Ryan,Taylor,ryan.taylor6097@example.com,male,1991-02-22,7725,1,2014-11-04,210,301,desktop,web
7226,d59b68f1-8fb8-497f-81e4-1a0bddd98d79,Liam,Taylor,liam.taylor1044@example.com,male,1971-02-03,7726,1,2018-11-04,210,267,desktop,mobile_app
7227,5044c1ee-f848-4922-aa51-ac573ac49456,Valentina,Moore,valentina.moore818@example.com,female,1987-07-04,7727,1,2019-11-10,210,270,mobile,partner
7228,16aad15a-b6b6-42ba-8982-34d4b8df93ec,Mason,Souza,mason.souza2757@example.com,male,2003-11-05,7728,1,2022-05-28,217,294,desktop,web
7229,08250a65-0c1e-45e7-adcc-c87ba028151f,Mason,Smith,mason.smith5914@example.com,male,2006-07-19,7729,1,2024-09-30,210,268,smart_tv,mobile_app
7230,52ac2d16-769e-48c3-b9fc-6aeebcfd467c,Lisa,Lee,lisa.lee8159@example.com,female,1989-02-09,7730,1,2010-02-18,210,268,smart_tv,smart_tv
7231,d02f8076-385e-4bdc-8af9-5374e6af546a,Isabella,González,isabella.gonzález8432@example.com,female,1991-03-24,7731,1,2017-08-22,211,283,tablet,smart_tv
7232,36557462-3b5e-4fff-924c-666337ed9570,Julie,Moore,julie.moore4306@example.com,female,1979-05-25,7732,1,2021-04-14,210,305,smart_tv,mobile_app
7233,ea7db13d-05d9-4649-88be-6a1fa86f24ef,Laura,Wilson,laura.wilson1869@example.com,female,1990-11-17,7733,1,2011-06-29,210,268,smart_tv,web
7234,c801d8a9-df64-4a0d-8593-c286cd5b643d,Tyler,Laurent,tyler.laurent7064@example.com,male,2005-09-05,7734,1,2023-10-03,212,299,desktop,partner
7235,e0eccb0f-577f-4d95-bb27-4fe02bb95564,Marie,Davis,marie.davis7114@example.com,female,1986-01-31,7735,1,2014-01-01,210,303,mobile,smart_tv
7236,834b0b7f-78ab-46f1-9dbc-b065a5d2e697,Connor,Oliveira,connor.oliveira6139@example.com,male,1973-11-15,7736,1,2011-07-24,217,283,desktop,web
7237,38e742c6-0b2b-4f78-823e-17678f000a3e,Eric,Moore,eric.moore4428@example.com,male,1996-05-21,7737,1,2016-01-25,210,290,desktop,mobile_app
7238,f4f83d5e-69e4-4cbe-a43a-6334cda71d52,Kevin,Dubois,kevin.dubois8205@example.com,male,1991-12-21,7738,1,2012-06-29,212,295,smart_tv,mobile_app
7239,b04dfb52-aefa-44af-87eb-4f185f3fa61c,Thomas,Jones,thomas.jones7880@example.com,male,1975-12-03,7739,1,2016-02-04,210,302,smart_tv,web
7240,1df14bcb-0b14-4dec-90a5-e40312685c1c,Lucas,Gagnon,lucas.gagnon8631@example.com,male,1982-02-10,7740,1,2026-05-30,210,291,mobile,partner
7241,fa5c40ed-6af6-4e97-9471-ab135f4a8bd7,Amy,Smith,amy.smith3414@example.com,female,1992-07-06,7741,1,2011-02-06,210,281,smart_tv,smart_tv
7242,2b9b5c99-82af-4657-a5b5-b466d9cf7340,Charlotte,Walker,charlotte.walker2475@example.com,female,1983-07-15,7742,1,2010-03-03,210,297,smart_tv,web
7243,ac4f4a37-5dfb-42c4-a30f-469bd4c7c9f3,Emma,Bouchard,emma.bouchard5801@example.com,female,1995-10-28,7743,1,2022-06-02,210,299,mobile,web
7244,442811cf-fffc-49a4-b714-970c0950f2d7,James,Jones,james.jones2191@example.com,male,1978-05-30,7744,1,2012-04-15,210,268,smart_tv,web
7245,8c40a241-9e39-44d5-adf7-de30926d3a25,David,Taylor,david.taylor5829@example.com,male,1998-12-15,7745,1,2023-07-28,210,291,mobile,smart_tv
7246,d97a3179-4fe9-4c9b-ba1e-604828770bf9,Jessica,Roy,jessica.roy8654@example.com,female,2008-02-26,7746,0,2026-03-02,210,294,mobile,mobile_app
7247,7a807d13-739f-4207-a06e-2b9c67b7ea37,Daniel,Clark,daniel.clark3150@example.com,male,1989-04-03,7747,1,2024-10-23,210,298,mobile,mobile_app
7248,a1057720-81d1-4b80-bcb4-cd1e23d4ec89,Emma,Walker,emma.walker8914@example.com,female,1995-06-21,7748,1,2017-09-13,210,300,desktop,mobile_app
7249,1e812286-bc10-4f76-8a47-764b012ecffa,Isabella,Martin,isabella.martin1384@example.com,female,1986-07-22,7749,1,2016-12-21,212,278,mobile,web
7250,cb3876a4-8f6e-4075-a44f-c955da47f31c,Jessica,Thomas,jessica.thomas9423@example.com,female,2004-04-30,7750,1,2022-11-28,210,273,smart_tv,web
7251,b2bdb842-096a-4a19-a683-bf46cc893227,Mason,Wilson,mason.wilson1278@example.com,male,2005-05-29,7751,1,2023-07-11,210,299,smart_tv,web
7252,72ac415d-c487-497a-85e8-aa8570370856,Hannah,Thomas,hannah.thomas9402@example.com,female,2001-04-28,7752,1,2026-05-30,210,304,mobile,smart_tv
7253,a306faee-c307-4252-828e-863a7c7092e9,Laura,Williams,laura.williams2579@example.com,female,2001-04-04,7753,1,2021-03-06,210,269,desktop,mobile_app
7254,17995016-cdea-495d-8cac-1d90c8a50d60,Camille,Moore,camille.moore7954@example.com,female,1979-07-12,7754,1,2023-07-06,210,272,tablet,mobile_app
7255,6965d7f1-f8e1-4773-a928-94f3d811f869,Sarah,Evans,sarah.evans5299@example.com,female,1992-05-23,7755,1,2013-03-22,210,282,smart_tv,smart_tv
7256,83917a23-71e1-4110-898b-35f0b41cfe12,Nathan,Taylor,nathan.taylor7003@example.com,male,2005-11-04,7756,1,2024-04-23,210,291,mobile,smart_tv
7257,e7683980-98c3-4d03-8b8d-6966e0818cff,Mia,García,mia.garcía2765@example.com,female,1997-07-05,7757,1,2017-04-07,211,278,desktop,web
7258,2dc1eb5e-3edd-42c3-9169-e186681cd754,Ryan,Souza,ryan.souza955@example.com,male,1980-09-08,7758,1,2013-11-15,217,297,mobile,mobile_app
7259,3145882f-c80c-4d1e-afd9-abfd176732d7,Hannah,Wilson,hannah.wilson2900@example.com,female,1975-03-14,7759,1,2019-05-07,210,294,smart_tv,smart_tv
7260,cb72ed78-6c51-45fc-b286-e7bc07de47b3,Kevin,Lee,kevin.lee2324@example.com,male,2006-06-29,7760,0,2024-10-26,210,284,tablet,mobile_app
7261,e149346b-1e6d-4fb5-814d-174010247e45,Noah,Taylor,noah.taylor4270@example.com,male,1997-02-19,7761,1,2017-05-26,210,290,smart_tv,mobile_app
7262,b8f0a60f-62e3-402c-a4ad-0e23d017b630,Isabella,Wilson,isabella.wilson6211@example.com,female,1993-11-30,7762,1,2022-07-18,210,290,smart_tv,mobile_app
